,rcdts,incidents_per_pupil
7517,190220120021005,0.021929824561403508
3589,070161440022003,0.0
7282,15016299025274C,0.10829493087557604
5881,540925120262001,0.05058365758754864
2040,340490030042004,0.05249343832020997
8701,500820300032001,0.0
8579,470712310042003,0.0
4525,190220410021009,0.044905008635578586
8346,350502890042003,0.0
3646,070161560022001,0.2558139534883721
2492,480721500251002,1.4278959810874705
7739,200970050261007,0.3192488262910798
765,110150010262004,0.08469539375928678
6583,070161400021004,0.0327613104524181
4485,190220040022005,0.0
8745,500821870261014,0.6996047430830039
3174,050160150042001,0.0
3005,56099365U262014,0.02491103202846975
6656,070161550021001,0.028132992327365727
68,030262020261001,0.5342465753424658
6028,010011720222016,0.050724637681159424
4198,150162990252479,0.03503184713375796
4759,211000040262008,0.0038240917782026767
6283,050160540042018,0.0
481,070161100022002,0.04358974358974359
3150,041012050252064,0.3509127789046653
4286,150162990252809,0.005128205128205128
2303,410570020262003,0.015384615384615385
5704,500821180021013,0.18160377358490565
6299,050160590041012,0.08098591549295775
8278,340491120022007,0.002136752136752137
2832,560991590022004,0.005235602094240838
4158,15016299025241C,0.23372781065088757
2013,330482020261002,0.1299093655589124
405,060160960022003,0.005012531328320802
6252,050160350022002,0.0
306,050160630022012,0.006756756756756757
3346,050160690021003,0.021653543307086614
9013,560992020222018,0.019138755980861243
4376,160194250261001,0.028846153846153848
2501,480721500252032,0.04807692307692308
2328,410570080262009,0.014204545454545454
3995,15016299025218C,0.027083333333333334
825,130140030262001,0.07392996108949416
8458,410570100262014,0.03345070422535211
5164,340490500042003,0.03185185185185185
6150,041012050252034,0.20640569395017794
8016,310451310222007,0.03741496598639456
153,041013210262002,0.023880597014925373
2081,340490600261001,0.21746293245469522
4922,310450460221006,0.5859247135842881
1951,310453030262002,0.0
3714,080432110261001,0.016666666666666666
6723,080431200222002,0.00980392156862745
6210,050160210042014,0.0
2109,340490700021005,0.005834305717619603
6491,060164010261001,0.0651685393258427
4129,150162990252383,0.028744326777609682
3481,070161040021001,0.10283687943262411
3470,060161050022002,0.016853932584269662
7230,150162990252502,0.04477611940298507
8097,320460010262004,0.006024096385542169
6968,150162990252123,0.04857142857142857
7127,150162990252363,0.038181818181818185
7454,170540610042001,0.014388489208633094
7291,150162990252783,0.015296367112810707
2746,531020110261001,0.07258064516129033
1722,240473080262012,0.0016835016835016834
3994,150162990252187,0.029661016949152543
718,090100030262003,0.026462395543175487
2156,340491090022006,0.0
1263,150162990252923,0.0017889087656529517
2205,350500440022003,0.012626262626262626
5883,560990170021001,0.06622516556291391
185,050160210042010,0.0
8726,500821160022001,0.26666666666666666
694,080431200221001,0.028112449799196786
1929,310453000262018,0.12147505422993492
7935,300910370042003,0.008771929824561403
4769,24032002C022001,0.0
422,060160990022001,0.045263157894736845
5838,530907090262001,0.016666666666666666
4045,150162990252260,0.05973025048169557
6801,110150020261003,0.3306878306878307
2004,320461110252011,0.0
5641,490810400222007,0.125
2820,560991220021006,0.07196401799100449
7816,240471150262007,0.05056179775280899
6768,090101160222004,0.2222222222222222
6549,070161270022001,0.0
7668,190222040261002,0.043209876543209874
7918,300391860262010,0.020050125313283207
8896,540921180241020,0.32085561497326204
6200,050160210041002,0.05089820359281437
4866,280372260262002,0.019455252918287938
7772,211000020262003,0.057971014492753624
4622,190222000262016,0.0
223,050160340042002,0.011086474501108648
2146,340491020042002,0.0016181229773462784
3391,060160890022001,0.0
3309,050160620042010,0.0
2756,531021400262004,0.0
1259,150162990252919,0.06384976525821597
6212,050160230021002,0.015904572564612324
17,010092620261002,0.0
6585,070161400022004,0.020671834625323
2612,500821180022006,0.07514450867052024
6719,080083990262001,0.0
1525,190222000261018,0.06821480406386067
2388,440630470041006,0.03611738148984198
2919,15016299025270C,0.017543859649122806
7805,240470660042001,0.0
1190,150162990252637,0.07567567567567568
4992,310451310222005,0.011464968152866241
674,070161700022002,0.07677165354330709
1704,240471150262004,0.00819672131147541
2894,15016299025233C,0.016286644951140065
6197,050160150042019,0.035164835164835165
8988,56099201U262006,0.017326732673267328
5590,480721500251006,0.5555555555555556
7188,15016299025244C,0.0
6524,070161180042003,0.010574018126888218
1717,240473080262007,0.001644736842105263
5060,320380030261001,0.0
2452,470712220262001,0.02158273381294964
5690,500820900042005,0.01192504258943782
5836,530907030262001,0.0
5196,340490670052005,0.004291845493562232
9032,56099365U262006,0.009861932938856016
3904,150162990252051,0.030927835051546393
2517,480723210262004,0.013986013986013986
7534,190220250022002,0.0
150,041013200262004,0.08050847457627118
6535,070161230022010,0.0
6720,080431190221001,0.0
7539,190220330022005,0.0
8629,480721500252051,0.04519774011299435
5120,330942380262001,0.07766990291262135
273,050160570022002,0.0
3842,120800010261002,0.2366255144032922
7600,190220680022005,0.019184652278177457
5708,500821180022006,0.018292682926829267
2167,340491120022008,0.0
5356,390550610252031,0.25
7830,240473080262010,0.02463768115942029
4491,190220070022003,0.005649717514124294
4038,150162990252252,0.023157894736842106
3187,050160150042020,0.0
3368,060160830022004,0.03535353535353535
1995,320460530022004,0.0
3587,070161435022010,0.006211180124223602
2707,530900760022004,0.025806451612903226
4533,190220440022009,0.0
598,070161480022005,0.38461538461538464
6228,050160270021005,0.02207505518763797
6014,56099365U262015,0.020872865275142316
3863,130410060042001,0.0
2594,500820900042005,0.037606837606837605
7571,190220580022001,0.004166666666666667
6707,070161700022011,0.3380281690140845
1134,150162990252454,0.012539184952978056
2731,530907010262003,0.0
3242,050160360021005,0.0
2539,490810370022001,0.23646723646723647
3331,050160650042010,0.007712082262210797
6575,070161350022001,0.010395010395010396
5919,560990860052024,0.03462050599201065
3253,050160390022005,0.0
3497,070161110022006,0.0
2047,340490060022008,0.08823529411764706
8048,310453000262026,0.0
8457,410570100262013,0.0
4250,15016299025266C,0.03461538461538462
3366,060160830021003,0.2170212765957447
8946,560990880022002,0.10141509433962265
2983,56099207U261002,0.014084507042253521
7622,190221810042006,0.0
3184,050160150042015,0.0
3215,050160260022001,0.019230769230769232
9005,560992020222010,0.003816793893129771
1040,150162990252306,0.044642857142857144
6981,150162990252141,0.0029211295034079843
1224,150162990252838,0.12238805970149254
967,150162990252190,0.03382663847780127
3159,041013200261002,0.171875
8274,340491120022003,0.0
7621,190221810042004,0.0
6542,070161250022003,0.0
4745,210610010262006,0.0
7054,150162990252254,0.0029282576866764276
6600,070161435022010,0.0
5363,390740250262006,0.02553191489361702
8043,310453000262020,0.024691358024691357
2701,530900500022002,0.26634382566585957
5011,310453000262003,0.03248259860788863
2673,510841860252013,0.0942622950819672
5971,560992020221007,0.1800411522633745
4292,150162990252826,0.05188679245283019
1748,260621030261001,0.062111801242236024
7471,170640050262008,0.0
4806,240473080262007,0.016611295681063124
6681,070161620022001,0.0
6882,130410800022008,0.4140127388535032
5796,530601260262002,0.04487179487179487
4742,210610010262001,0.0625
6739,080892010262003,0.1223529411764706
5618,480723230261001,0.13583815028901733
54,030110080262001,0.018050541516245487
5594,480721500252010,0.20446096654275092
5214,340490750022005,0.0038461538461538464
7561,190220450022013,0.01818181818181818
5499,440631580222004,0.0
4008,150162990252207,0.011019283746556474
8255,340490960042005,0.002793296089385475
4874,280372290262004,0.0
7250,15016299025259C,0.0642570281124498
228,050160350021001,0.018315018315018316
4673,190222040262025,0.0017301038062283738
1338,170534290041001,0.17438692098092642
971,150162990252194,0.0226890756302521
7155,150162990252398,0.0
3706,080431190221001,0.052083333333333336
5213,340490750022003,0.04436229205175601
886,150162990252066,0.07739938080495357
2418,440632000262009,0.0
3584,070161435022001,0.034482758620689655
7758,210440430032001,0.0
6702,070161700022002,0.052521008403361345
6495,070161040022001,0.012422360248447204
2216,350501410021009,0.29782082324455206
4557,190220580022006,0.0
6619,070161470022007,0.0
1432,190220330021006,0.035048471290082026
103,041011220222013,0.04433497536945813
7951,310450460222008,0.0
7937,300910660221001,0.2692307692307692
6236,050160290022002,0.0
8194,340490600261002,0.26011560693641617
7852,260343170042005,0.012658227848101266
1114,150162990252416,0.014625228519195612
4067,150162990252293,0.022304832713754646
7813,240471150262003,0.0111731843575419
1018,150162990252268,0.040492957746478875
1420,190220150022001,0.005434782608695652
4891,300391400042001,0.0
3506,070161170022003,0.016973125884016973
4001,150162990252195,0.06967213114754098
5943,560991220022014,0.0
1831,310450460221004,0.16090584028605484
8699,500820190262006,0.002457002457002457
2257,390550610252011,0.18487394957983194
5267,340491160262007,0.0
4979,310451290222006,0.0
1765,280061150021001,0.0603448275862069
8803,510841860252021,0.0
2936,15016904025201C,0.0
6596,070161435021003,0.1927710843373494
918,150162990252109,0.0
6795,11012004C262003,0.009615384615384616
7275,150162990252726,0.0015174506828528073
5095,320461110252013,0.052980132450331126
7455,170540880022005,0.12790697674418605
8131,330482080262001,0.04234527687296417
6267,050160540041001,0.004267425320056899
2419,440632000262010,0.048723897911832945
1212,150162990252804,0.013262599469496022
2456,470712260261001,0.060790273556231005
8926,560990840022001,0.0
8973,56099157C042004,0.0
7082,150162990252293,0.007352941176470588
7771,211000020261002,0.04528763769889841
3846,130140030262001,0.04597701149425287
85,040041000262003,0.05172413793103448
3221,050160280022002,0.0
7353,150162990252922,0.0585480093676815
3757,090101160222008,0.31399317406143346
1300,160194270262005,0.005780346820809248
2863,560992030042001,0.029585798816568046
1229,150162990252856,0.007042253521126761
6667,070161590021001,0.2481089258698941
8436,410570070262007,0.04501607717041801
7594,190220660022004,0.0027100271002710027
4824,260290660251002,0.32020997375328086
1721,240473080262011,0.005917159763313609
1221,150162990252828,0.12136752136752137
152,041013210261001,0.0036101083032490976
670,070161680042002,0.0
2661,510840110262001,0.0
5678,500820400262002,0.015625
8670,490810400222019,0.010638297872340425
4320,150162990252896,0.022727272727272728
921,150162990252113,0.019083969465648856
2048,340490240042001,0.004092769440654843
6951,150162990252098,0.0
4558,190220580022007,0.0
4757,211000030262001,0.0027548209366391185
6854,120510200261007,0.03515625
8680,490810410252010,0.05688622754491018
8238,340490760022003,0.0
6842,120130350262008,0.0
901,150162990252089,0.0166073546856465
455,060161030022006,0.0
1132,150162990252452,0.14074074074074075
3161,041013200262004,0.06862745098039216
1163,150162990252497,0.07094594594594594
79,030680120262003,0.005555555555555556
5243,340491090021005,0.012072434607645875
5687,500820900042002,0.0
2606,500821160022001,0.5181818181818182
7728,200960140042001,0.0
2977,56099201U261002,0.649155722326454
140,041012050252066,0.1482758620689655
3870,130410990042001,0.0
6248,050160340042005,0.007518796992481203
8760,500821890222056,0.01545253863134658
589,070161460042006,0.0
6770,090101160222007,0.020689655172413793
6281,050160540042013,0.0
6697,070161680042001,0.1432225063938619
8517,440630500261002,0.3737864077669903
5067,320380090262003,0.06074766355140187
5695,500821050022002,0.0863157894736842
4052,15016299025226C,0.0
6510,070161110022006,0.0
5200,340490700022002,0.0
5518,450670040262001,0.0
4964,310450460222054,0.008064516129032258
8329,350501240022003,0.005272407732864675
4522,190220330022007,0.013089005235602094
4220,150162990252507,0.01507537688442211
836,130141415022001,0.0
7124,15016299025235C,0.0
8183,340490460042006,0.0
7842,260290030262003,0.0
8383,390740250261002,0.04081632653061224
3023,010090150262003,0.012244897959183673
4999,310451310222012,0.06825938566552901
6876,130410050042002,0.0
7053,150162990252252,0.004449388209121246
3962,150162990252135,0.10216110019646366
7840,260290020262006,0.0223463687150838
1188,150162990252634,0.2582278481012658
8469,410570110262029,0.18673218673218672
3455,060161010022002,0.0
497,070161180042003,0.010954616588419406
4205,15016299025248C,0.22300469483568075
5408,410570070261001,0.3857442348008386
4033,150162990252244,0.12538226299694188
3579,070161420022004,0.01991150442477876
820,120510200262007,0.02909647779479326
8964,560991220022008,0.024330900243309004
899,150162990252087,0.01694915254237288
4404,170200150261002,0.29945054945054944
6002,56099365U261006,0.06584992343032159
5728,500821880221001,1.2424242424242424
5225,340490950262006,0.011049723756906077
5202,340490700022006,0.0
7929,300771010262005,0.29559748427672955
7662,190222030262014,0.0
2316,410570070262004,0.0031446540880503146
6765,090100070262007,0.0
3558,070161330022001,0.0599250936329588
5841,530907090262004,0.0
5117,330664040262002,0.0
5624,480723230262006,0.006622516556291391
4865,280372250262003,0.0
4681,190222050262005,0.0049382716049382715
1250,150162990252903,0.0
4345,150162990252935,0.003355704697986577
192,050160230022004,0.0
8172,340490380022002,0.01073345259391771
3126,041012050251008,1.4833906071019474
3199,050160210042014,0.0
5343,390550110261002,0.05555555555555555
650,070161610022006,0.008522727272727272
5918,560990860052022,0.10776942355889724
2744,531020060262001,0.0
2386,440630470041004,0.03856749311294766
7569,190220580021014,0.019287833827893175
1720,240473080262010,0.003963011889035667
4762,211000050262001,0.016272189349112426
2535,490810340021001,0.8888888888888888
4849,280060840042001,0.0
6821,110230060262003,0.0
5268,340491180261003,0.11635220125786164
4181,150162990252458,0.002477291494632535
824,130140010262002,0.01937046004842615
3158,041012050252087,0.1040339702760085
7269,150162990252703,0.0038510911424903724
2630,500821870262010,0.7118155619596542
1671,211000020262007,0.07380073800738007
7729,200960170042001,0.005405405405405406
4163,150162990252428,0.10436893203883495
3752,090100080262001,0.030534351145038167
6444,060160990021002,0.1541517679777513
4470,170640190262002,0.0
1330,170530080262001,0.0
5541,470711440032001,0.0
8315,350500020262002,0.0
5771,510841860252010,0.0
6738,080892000262001,0.013215859030837005
4338,150162990252922,0.14222222222222222
469,060164010262004,0.0
1912,310451310222014,0.07341772151898734
6571,070161330022001,0.11406844106463879
4608,190222000261017,0.09076433121019108
4716,200970010262002,0.05263157894736842
5767,510840160262001,0.01702127659574468
5842,531020010042001,0.014557670772676373
6692,070161670021002,0.0
1888,310451290221006,0.10526315789473684
7052,15016299025224C,0.0
303,050160630022009,0.006153846153846154
3751,090100070262007,0.0
722,090100040261007,0.033950617283950615
2521,480723220262002,0.0
675,070161700022005,0.07291666666666667
2116,340490730042001,0.04281345565749235
5357,390550610252032,0.170995670995671
6171,041013200262003,0.0
3307,050160620042008,0.0
1360,170640050261003,0.05524079320113314
6468,060161010022002,0.0
5228,340490960041002,0.008417508417508417
8114,320461110252009,0.02214022140221402
6308,050160590042016,0.011940298507462687
5926,560990910021001,0.09946236559139784
6733,080891450222005,0.47391304347826085
3499,070161110022010,0.0
1433,190220330022001,0.0035460992907801418
6915,15016299025110C,0.1497584541062802
8524,440631580222005,0.0
3464,060161030022004,0.01718213058419244
6396,060160880022001,0.0
7854,260343270042002,0.02072538860103627
7322,150162990252864,0.0
8202,340490600262008,0.0273109243697479
1555,190222030262008,0.0
5626,480723260262004,0.0
6598,070161435022006,0.06944444444444445
5417,410570070262010,0.051759834368530024
161,050160150041016,0.08344733242134063
55,030110080262003,0.011940298507462687
7296,150162990252802,0.021341463414634148
953,150162990252167,0.023842917251051893
4462,170640050262019,0.0
7493,170640870252009,0.010615711252653927
3663,070161610022002,0.06976744186046512
7961,310450460222020,0.019672131147540985
5986,560992020222016,0.034653465346534656
3887,130584010261001,0.0
1550,190222030262003,0.0
3079,030262030262009,0.053231939163498096
2766,540920110261001,1.6083916083916083
8002,310451290222007,0.01818181818181818
545,070161350021004,0.016100178890876567
2010,320462590042001,0.43386243386243384
3335,050160650042020,0.0
2816,560991140021001,0.004228329809725159
31,010750030262001,0.0
5892,56099030C042006,0.0
5174,340490600261004,0.37157757496740546
4126,150162990252380,0.14307116104868914
8027,310453000261001,0.5182667799490229
1377,170640050262018,0.0032520325203252032
3106,041011220222006,0.10283687943262411
7878,280061150022007,0.0
8970,560991220023001,0.0
1625,200960170042001,0.01775147928994083
300,050160620042012,0.0
1597,190222050262005,0.002347417840375587
3191,050160210041007,0.08558558558558559
8395,400421000262006,0.0
299,050160620042011,0.0
8023,310451310222014,0.17215189873417722
6939,150162990252083,0.032467532467532464
1714,240473080262004,0.03180212014134275
7920,300391960262003,0.008620689655172414
7892,280372280262004,0.029585798816568046
6589,070161420021001,0.10836501901140684
3021,010050010261002,0.20918367346938777
4311,150162990252876,0.07
2230,350502890042003,0.004081632653061225
1852,310450460222022,0.05984251968503937
5141,340490340041002,0.12763819095477386
3941,150162990252104,0.007233273056057866
3405,060160920022001,0.19406392694063926
6843,120170010262002,0.043478260869565216
2943,24032060C042001,0.024906600249066
5923,56099088A022001,0.0628385698808234
1159,150162990252490,0.03618711385701677
9030,56099365U262002,0.040268456375838924
1649,210281880262003,0.0
7977,310450460222043,0.01733102253032929
6255,050160360022002,0.0
3650,070161580022001,0.003418803418803419
428,060160990022008,0.0030721966205837174
7699,190222050262003,0.0
3195,050160210042009,0.0024449877750611247
3576,070161420021001,0.0774526678141136
4546,190220480022001,0.0
5884,560990170022001,0.0025252525252525255
6948,150162990252095,0.005366726296958855
7481,170640050262019,0.0
1350,170540270022007,0.004608294930875576
6528,070161220022003,0.01804511278195489
3408,060160925022003,0.007751937984496124
111,041011330042001,0.0
2026,330664040262001,0.0
8427,410570050262004,0.011695906432748537
1269,150162990252935,0.018808777429467086
5341,390550090262001,0.0
1344,170540210262004,0.0
716,090100010262002,0.06006006006006006
2886,15016299025219C,0.08633093525179857
418,060160980022001,0.04025157232704402
5249,340491120021001,0.06019417475728155
3666,070161620021004,0.3676190476190476
8826,530900500022002,0.2222222222222222
5183,340490600262011,0.0
3000,56099365U262008,0.04904632152588556
7220,15016299025248C,0.0
2437,470521700221001,0.39646869983948635
6832,110870040262003,0.0
1534,190222000262011,0.0
5516,450670030262001,0.0
2699,530601910262003,0.019801980198019802
1236,150162990252877,0.037037037037037035
6434,060160970022005,0.0
4093,150162990252334,0.008403361344537815
1462,190220480022001,0.007246376811594203
5059,31045900025201C,0.0
274,050160570022005,0.002242152466367713
7279,150162990252739,0.004273504273504274
4916,300910660222001,0.0
1324,170200150262004,0.05813953488372093
5496,440631580221002,0.11175785797438882
357,060160830022004,0.037096774193548385
6897,130581330022001,0.0
5109,330482080262001,0.034055727554179564
6177,041013220262001,0.0
333,050160680022004,0.0
8935,560990860052005,0.003278688524590164
5279,340492200261003,0.014127144298688193
2650,510840010262001,0.04983388704318937
6777,090101370022002,0.31309904153354634
6652,070161530022002,0.12012987012987013
6411,060160900022001,0.0
7565,190220480022001,0.0
8503,440630460031001,0.029661016949152543
8715,500820900042006,0.02599388379204893
2662,510840140261001,0.26265060240963856
4524,190220340022002,0.005076142131979695
1935,310453000262025,0.02990897269180754
2829,560991220022016,0.006329113924050633
7581,190220580022014,0.010309278350515464
6334,050160640042011,0.00291970802919708
1824,300910370042003,0.016736401673640166
8262,340491030022002,0.0
1453,190220450021006,0.06821480406386067
6717,080083140261001,0.34854771784232363
6470,060161020021004,0.004219409282700422
2044,340490060022002,0.0
6429,060160960022005,0.006993006993006993
510,070161240022002,0.021671826625386997
4258,150162990252714,0.22074468085106383
681,070161700022013,0.0
171,050160150042010,0.0
1405,190220070021004,0.13271604938271606
1737,260290660252008,0.0
6412,060160900022005,0.0
1854,310450460222025,0.025
6480,060161030022007,0.03825857519788918
8475,410570150031001,0.39908256880733944
348,060160780022001,0.0045662100456621
4478,190220020021001,0.17876344086021506
7632,190222000262006,0.0
7911,300390950022008,0.04777070063694268
427,060160990022006,0.006586169045005488
4954,310450460222042,0.0044742729306487695
2177,340491160262007,0.0
3411,060160950021001,0.0
2621,500821750021001,0.3181818181818182
7123,150162990252358,0.0
2736,530907090261005,0.04184100418410042
8665,490810400222007,0.0205761316872428
7523,190220150022001,0.008902077151335312
8641,480723220262002,0.0
3530,070161250022004,0.011049723756906077
6038,010690010262006,0.014925373134328358
5132,340490030042006,0.10025706940874037
3693,070161700022011,0.0684931506849315
7797,240322010041002,0.05504587155963303
3112,041011220222014,0.09375
941,150162990252145,0.0380952380952381
3840,120510200261007,0.0
389,060160900022005,0.0
6414,060160910022001,0.0
8945,560990860052027,0.015968063872255488
221,050160340041007,0.019122609673790775
5740,510652020262003,0.0
5222,340490950261003,0.010186757215619695
5800,530601910262003,0.07380952380952381
442,060161010021006,0.00408997955010225
5676,500820190262007,0.004761904761904762
3618,070161490021006,0.19680851063829788
5966,560992020221002,0.07563025210084033
7822,240473080261005,0.16624685138539042
2813,560990920022003,0.0
544,070161330022001,0.09363295880149813
4589,190220930042001,0.0
6823,110230950252003,0.0
4463,170640070261001,0.031496062992125984
3795,110213010262002,0.0
58,030250200262003,0.055944055944055944
7547,190220410022003,0.02723146747352496
5548,470712230261001,0.09585492227979274
7775,211000020262007,0.017857142857142856
5503,440631650031001,0.17595307917888564
262,050160540042019,0.002352941176470588
7090,150162990252306,0.0057361376673040155
7032,150162990252220,0.0
8613,480721500251003,0.7447447447447447
212,050160280022006,0.0
125,041012050252022,0.27596439169139464
4617,190222000262010,0.09195402298850575
8459,410570100262020,0.01904761904761905
3897,15016299025049C,0.0
6834,11087005A262003,0.021739130434782608
4317,150162990252892,0.1390728476821192
6146,041012050252024,0.5888888888888889
8631,480722650261001,0.09634551495016612
167,050160150042006,0.01443001443001443
6290,050160540042029,0.0
672,070161690022002,0.011152416356877323
2720,530901080022004,0.0
3327,050160650041012,0.03717948717948718
3053,030030020262004,0.02926829268292683
4335,150162990252919,0.05918367346938776
10,010011720222009,0.008746355685131196
8290,340491180261003,0.03571428571428571
7494,170640870252011,0.09659090909090909
4315,150162990252886,0.04833512352309345
8612,480721500251002,0.20518867924528303
291,050160620041003,0.0045045045045045045
4358,150162990252960,0.125
3644,070161550022002,0.04043126684636118
2075,340490500042005,0.0
4333,150162990252916,0.06525911708253358
6628,070161480022010,0.22685185185185186
4002,150162990252198,0.024013722126929673
3444,060160990022015,0.0060882800608828
5580,480720630021001,0.45714285714285713
7256,15016299025261C,0.004056795131845842
2969,56099033C042008,0.0022371364653243847
4744,210610010262003,0.0945179584120983
2249,390550110261002,0.11737089201877934
7706,200240010262001,0.024175824175824177
4013,150162990252213,0.029787234042553193
1503,190220890042006,0.021875
870,130587220262001,0.06565656565656566
1379,170640070261001,0.027522935779816515
6483,060161050022002,0.06217616580310881
7214,15016299025247C,0.0
5262,340491160262001,0.03035413153456998
4903,300732040042001,0.0
4150,15016299025240C,0.0
117,041012050251006,1.0881104033970277
5933,560991140022001,0.006198347107438017
1388,170640870252003,0.0056022408963585435
1334,170530740272001,0.008968609865470852
3363,060160810021001,0.024390243902439025
2283,400560010262006,0.010452961672473868
6699,070161690021001,0.02631578947368421
1846,310450460222015,0.08282208588957055
2054,340490340042006,0.0075075075075075074
8200,340490600262006,0.04666666666666667
1520,190221810042007,0.0
51,030110040261001,0.5283018867924528
472,070161040022003,0.0
3064,030110140242001,0.02976190476190476
2107,340490670052007,0.01182033096926714
7777,211000030262001,0.013888888888888888
6403,060160890022001,0.0
8392,400310030262002,0.026143790849673203
782,110213060262002,0.043010752688172046
1231,150162990252864,0.0
1273,150162990252943,0.04904904904904905
6506,070161110021001,0.09473684210526316
7709,200300070262001,0.006688963210702341
7997,310451290221004,0.08726752503576538
3719,080891450222005,0.40869565217391307
2324,410570070262012,0.03125
8932,560990860052002,0.0017889087656529517
1856,310450460222027,0.018561484918793503
8800,510841860252017,0.0
8714,500820900042005,0.0
6572,070161350021004,0.0631768953068592
5629,480723280032001,0.0
1145,150162990252468,0.028708133971291867
3044,010750120261001,0.11734693877551021
883,150162990252059,0.02255109231853418
8408,400560080262003,0.018617021276595744
2729,530906060042001,0.0
2660,510840100262004,0.13074204946996468
6190,050160150042007,0.0953058321479374
5735,500821890222055,0.0
7718,200830030261002,0.19002375296912113
6138,041012050251009,0.8782051282051282
3073,030250500262002,0.0
7624,190221810042008,0.0
776,110213010262002,0.03305785123966942
3446,060161000021003,0.0
635,070161580021004,0.0416221985058698
3794,110213010261004,0.0
2681,510841860252026,0.09965635738831616
5419,410570070262012,0.03564356435643564
5339,390550030262006,0.006802721088435374
4454,170640050262010,0.104
3445,060161000021002,0.0
6923,150162990252058,0.029045643153526972
2590,500820900041003,0.15406562054208273
5333,390550010262002,0.014198782961460446
7716,200830010262002,0.02857142857142857
4442,170640040262002,0.061930783242258654
1903,310451310222005,0.015834348355663823
7170,150162990252416,0.0
1299,160194270262004,0.0
5987,560992020222017,0.006944444444444444
8922,56099033C042007,0.0
2244,390550030262005,0.0
7395,160194250261001,0.059113300492610835
2397,440630470042011,0.001557632398753894
1407,190220070022003,0.0
3682,070161680041003,0.17274939172749393
4925,310450460221009,0.21384297520661158
286,050160590042016,0.0
2042,340490030042006,0.0798004987531172
7647,190222020262006,0.013595166163141994
1841,310450460222009,0.0
6475,060161020022008,0.0
6294,050160570021004,0.025673940949935817
7976,310450460222042,0.02830188679245283
5315,350501500022001,0.07930367504835589
3944,150162990252108,0.008438818565400843
4195,150162990252476,0.019867549668874173
7733,200962000261001,0.0
8308,340492200262006,0.0
4486,190220040022008,0.0
1065,150162990252353,0.0175
3487,070161090021006,0.1290909090909091
1509,190220930042009,0.05401234567901234
8123,330362350261001,0.21333333333333335
7078,150162990252289,0.006666666666666667
7659,190222030262008,0.0
8109,320460610021001,0.1476510067114094
5500,440631580222005,0.0
5703,500821180021012,0.2938271604938272
6312,050160620041001,0.004615384615384616
5777,51084186025201C,0.0
5091,320461110252003,0.0
2051,340490340041002,0.20454545454545456
7826,240473080262006,0.013043478260869565
2788,560990860051001,0.15558698727015557
3173,050160150041018,0.0
7199,150162990252460,0.00228310502283105
5340,390550090261001,0.4791666666666667
338,050160700022003,0.07338444687842278
8919,56099033C042003,0.0
3278,050160540042028,0.0
6371,060160790022001,0.002304147465437788
315,050160650041007,0.061004784688995214
5498,440631580222003,0.0
6064,030030020262004,0.005291005291005291
7192,150162990252454,0.0
3434,060160990022002,0.017264276228419653
383,060160890022006,0.0064516129032258064
1261,150162990252921,0.0425
1594,190222050262002,0.0
3891,130587220262001,0.16111111111111112
7857,260343470042005,0.046052631578947366
4875,280372290262005,0.0
815,120400010262002,0.02962962962962963
4382,160194270262006,0.0
857,130580100042003,0.0
5093,320461110252010,0.0049382716049382715
6382,060160840021002,0.031446540880503145
8312,34049901025201C,0.004830917874396135
7235,150162990252507,0.0
2127,340490760022004,0.0
852,130412090272001,0.014492753623188406
3765,090101370022007,0.9219330855018587
4674,190222040262026,0.0
8480,440630020032002,0.0
219,050160310022002,0.025906735751295335
4036,150162990252249,0.007079646017699115
7083,150162990252294,0.004329004329004329
4306,150162990252862,0.03333333333333333
2353,410570120261003,3.1476510067114094
7726,200933480262005,0.10796915167095116
7610,190220930042006,0.006622516556291391
6152,041012050252039,0.16707616707616707
7611,190220930042007,0.003278688524590164
3550,070161300022010,0.13756613756613756
3025,010092620261002,0.0
6818,110230040261001,0.08
769,110150020262015,0.11989100817438691
5019,310453000262019,0.04075235109717868
5792,510841860252045,0.0
7877,280061150022005,0.0
7150,150162990252391,0.043055555555555555
1703,240471150262003,0.0
329,050160670021002,0.060810810810810814
5570,470980060261001,0.0
6744,090100010262002,0.024242424242424242
2458,470712310041002,0.0
7898,280372290262007,0.07575757575757576
7421,160194320261001,0.07079646017699115
2368,440630150041006,0.07142857142857142
287,050160590042018,0.0
2508,480721500252047,0.04189944134078212
4511,190220200021001,0.0873015873015873
8676,490810410251005,0.09701492537313433
1473,190220580022006,0.005154639175257732
7808,240470880262003,0.00872093023255814
8320,350500440022001,0.06502242152466367
3328,050160650042004,0.0027100271002710027
1922,310453000262003,0.03289473684210526
5896,56099033C042005,0.018226002430133656
5402,410570030262002,0.4125
6247,050160340042004,0.0
5982,560992020222012,0.03942652329749104
1881,310451010222006,0.00273224043715847
5906,560990860051004,0.29448621553884713
507,070161230022008,0.004524886877828055
1973,320380040262003,0.016713091922005572
7113,150162990252344,0.013071895424836602
5185,340490600262014,0.022222222222222223
6888,130413180272001,0.0199203187250996
7511,190220100021001,0.0
5625,480723250262005,0.00186219739292365
2647,510652130262001,0.0
8297,340491870262008,0.18098159509202455
2975,56099200U261001,0.08949416342412451
6579,070161350022010,0.008771929824561403
727,090100040262013,0.052478134110787174
8371,390550610252009,0.0
5652,490810410251005,0.20481927710843373
